employee_id,hire_date,term_date,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,term_type,term_reason,active_status,gender,race,birth_date,education,location,location_city,marital_status,employment_status
7658716576,2019-07-31,,Tami,Cullrford,Software,QA,8039175352.0,9777908582.0,9451957864.0,12104572130.0,Individual Contributor,74571,,,1,Female,Other,1/8/1984,Bachelor's degree,Remote,Boston,Single,Full Time
7660291466,2016-09-25,,Chicky,Boobyer,Marketing,Public Relations,5584969996.0,4092540016.0,12104572130.0,,Team Lead,102758,,,1,Female,Caucasian,8/9/1985,Bachelor's degree,Remote,San Antonio,Single,Full Time
7660853324,2017-01-18,,Conrado,Vasyagin,Finance,Financial Planning,7265175724.0,5312370235.0,12104572130.0,,Team Lead,102277,,,1,Male,Caucasian,3/20/1985,Bachelor's degree,Remote,Boston,Single,Full Time
7661288201,2019-12-23,2021-09-04,Ash,Renvoys,Sales,Account Management,1188827613.0,2188325953.0,12104572130.0,,Team Lead,91311,Voluntary,More flexible benefits,0,Male,Asian,4/14/1999,Bachelor's degree,Remote,San Antonio,Single,Full Time
7664861908,2012-01-23,,Pasquale,Shemwell,Marketing,Public Relations,5174670971.0,8464356447.0,1949400041.0,12104572130.0,Individual Contributor,88790,,,1,Male,Asian,10/20/2001,Bachelor's degree,Remote,Charlotte,Single,Full Time
7666588458,2017-09-29,,Rupert,Grzegorczyk,Sales,Account Management,9588662057.0,3142852362.0,12104572130.0,,Team Lead,64553,,,1,Male,African American,9/11/1996,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7670917976,2016-05-02,2018-03-15,Farr,Inmett,Operations,Project Management,3966372359.0,9452810041.0,12104572130.0,,Team Lead,81029,Voluntary,Better salary,0,Male,Hispanic,9/25/1990,Bachelor's degree,Remote,Denver,Single,Full Time
7672536483,2016-07-08,,Evered,Bilbey,Finance,Accounting,7660853324.0,3905225288.0,5400546882.0,12104572130.0,Individual Contributor,79297,,,1,Male,Caucasian,6/16/1988,Master's degree,Remote,Dallas,Single,Full Time
7676441947,2020-12-26,,Zola,Bellfield,Finance,Financial Planning,1135122025.0,5350093764.0,6641422960.0,12104572130.0,Individual Contributor,64445,,,1,Female,Caucasian,11/10/1988,Bachelor's degree,Remote,Phoenix,Single,Full Time
7678577995,2012-04-07,,Pietrek,Darrington,R&D,Prototyping,4114386212.0,44493250.0,9928084959.0,12104572130.0,Individual Contributor,75681,,,1,Male,Caucasian,12/26/1990,Bachelor's degree,Remote,Jacksonville,Single,Full Time
7680695745,2016-07-21,2018-04-29,Krista,Rabbet,Procurement,Procurement,3574465663.0,2942515027.0,4284772434.0,12104572130.0,Individual Contributor,53002,Voluntary,Better salary,0,Female,Hispanic,1/24/1986,Bachelor's degree,Remote,Houston,Single,Full Time
7681549151,2019-07-02,,Chevy,Jacobovitch,Administration,Travel,4095109297.0,7066304704.0,7922516714.0,12104572130.0,Individual Contributor,64995,,,1,Male,Caucasian,1/15/1991,Bachelor's degree,Remote,Boston,Married,Full Time
7681752037,2017-03-08,,Hendrika,Lowle,Administration,Facilities,1393928212.0,4609895564.0,5419153998.0,12104572130.0,Individual Contributor,74004,,,1,Female,Asian,1/15/1992,Bachelor's degree,Remote,Dallas,Married,Full Time
7684843082,2012-12-18,,Rowe,Speechley,Sales,Business Development,5898696889.0,8949267496.0,2169536929.0,12104572130.0,Individual Contributor,57912,,,1,Female,Native American,6/15/1993,Bachelor's degree,Remote,Houston,Single,Full Time
7685375607,2019-05-14,,Jermaine,Lockless,Marketing,Advertising,605118435.0,4524447811.0,1949400041.0,12104572130.0,Individual Contributor,72411,,,1,Male,Asian,3/1/2001,Bachelor's degree,Remote,San Francisco,Single,Full Time
7689830868,2019-03-27,,Leonora,Kirton,Legal,Corporate Law,8996200527.0,8897347455.0,5930096966.0,12104572130.0,Individual Contributor,84684,,,1,Female,Asian,8/4/1993,Bachelor's degree,Remote,Washington DC,Single,Full Time
7695991540,2017-08-22,,Allina,Greader,Software,Technical Support,1747471771.0,7297337598.0,6372547560.0,12104572130.0,Individual Contributor,83804,,,1,Female,African American,4/30/1993,Master's degree,Remote,Fort Worth,Single,Full Time
7708444201,2012-03-21,,Willey,Bawme,Administration,Facilities,8564371596.0,3373364129.0,12104572130.0,,Team Lead,63372,,,1,Male,Caucasian,10/18/1978,Master's degree,Remote,Houston,Single,Full Time
7708534066,2020-03-30,,Morgun,Tybalt,Product Development,Project Management,4889803209.0,4754231337.0,12104572130.0,,Team Lead,73822,,,1,Male,Hispanic,7/17/1995,Bachelor's degree,Remote,Fort Worth,Single,Full Time
7708606215,2017-11-03,,Courtnay,Gradley,Software,Technical Support,12104572130.0,,,,Director,110254,,,1,Male,Caucasian,4/4/1983,Bachelor's degree,Remote,Fort Worth,Single,Full Time
7709964455,2018-11-08,,Adey,Oman,Finance,Financial Planning,990700824.0,4860054560.0,3615825420.0,12104572130.0,Individual Contributor,85220,,,1,Female,Caucasian,1/26/1997,Bachelor's degree,Remote,Dallas,Single,Full Time
7711494270,2012-09-17,,Wynn,Otley,Administration,Travel,7862391428.0,9402855720.0,8652820129.0,12104572130.0,Individual Contributor,56994,,,1,Female,Hispanic,3/15/1987,Associate's degree,Remote,Charlotte,Single,Full Time
7715549426,2014-08-15,,Hamid,Chapiro,Software,Software Development,708917092.0,6279119392.0,1091647106.0,12104572130.0,Individual Contributor,94463,,,1,Male,Caucasian,2/17/1996,Master's degree,Remote,New York,Married,Full Time
7716536330,2019-09-08,,Roderich,Rubinchik,Software,QA,9952342498.0,7496509791.0,2107182373.0,12104572130.0,Individual Contributor,97482,,,1,Male,Caucasian,3/19/1962,Bachelor's degree,Remote,Denver,Married,Full Time
7721761432,2020-12-06,,Adda,Burge,Procurement,Vendor Management,8698109743.0,822744718.0,12104572130.0,,Team Lead,82242,,,1,Female,Caucasian,1/16/1997,Bachelor's degree,Remote,San Francisco,Single,Full Time
7721911513,2014-03-22,,Arturo,Guiu,Customer Service,Technical Support,6367159762.0,1648188671.0,9657388599.0,12104572130.0,Individual Contributor,67171,,,1,Male,Caucasian,2/27/1972,Bachelor's degree,Remote,Fort Worth,Married,Full Time
7726927943,2018-07-20,,Godfree,MacGhee,Software,QA,615530838.0,9451957864.0,12104572130.0,,Team Lead,112629,,,1,Male,Caucasian,6/22/1982,Bachelor's degree,Remote,San Francisco,Single,Full Time
7728424851,2015-02-06,2016-11-07,Charlena,Carnihan,Sales,Business Development,1934889104.0,8143187226.0,4098218245.0,12104572130.0,Individual Contributor,57846,Voluntary,More flexible benefits,0,Female,Other,3/25/1997,Bachelor's degree,Remote,San Antonio,Single,Full Time
7732477252,2019-02-20,,Demetri,Dyment,Finance,Auditing,8412275732.0,4691268378.0,12104572130.0,,Team Lead,89518,,,1,Male,Caucasian,5/19/1988,Bachelor's degree,Remote,Charlotte,Married,Full Time
7744018635,2018-05-31,,Ailbert,Ruddock,Marketing,Marketing Research,2668671041.0,1670871353.0,2813655685.0,12104572130.0,Individual Contributor,50408,,,1,Male,African American,6/7/1994,Master's degree,Remote,Houston,Married,Full Time
7744262408,2018-02-14,,Rich,Eite,Marketing,Public Relations,2282440500.0,1949400041.0,12104572130.0,,Team Lead,64078,,,1,Male,Hispanic,11/22/1990,Bachelor's degree,Remote,San Antonio,Married,Full Time
7745459920,2021-04-09,,Kenon,Skill,Software,Technical Support,3462358556.0,5390863100.0,7357925070.0,12104572130.0,Individual Contributor,81459,,,1,Male,Caucasian,11/8/1972,Associate's degree,Remote,Columbus,Married,Contract
7745482795,2018-11-17,,Crissie,Buye,Software,QA,2099130087.0,7941658615.0,2107182373.0,12104572130.0,Individual Contributor,90482,,,1,Female,Caucasian,9/4/1995,Master's degree,Remote,Dallas,Married,Full Time
7749896451,2020-04-18,,Benito,Cuerda,Software,Software Development,7073499443.0,4097584094.0,9195070758.0,12104572130.0,Individual Contributor,90147,,,1,Male,Asian,6/11/1992,Bachelor's degree,Remote,Jacksonville,Married,Full Time
7754473816,2021-11-21,,Jeremias,Jonas,Operations,Project Management,1740357466.0,12104572130.0,,,Manager,88860,,,1,Male,Caucasian,5/25/1991,Master's degree,Remote,San Francisco,Single,Full Time
7760174218,2014-07-10,,Sloan,Rozycki,Operations,Project Management,4398475173.0,409629656.0,8488156355.0,12104572130.0,Individual Contributor,75188,,,1,Male,Caucasian,7/11/1994,Bachelor's degree,Remote,Chicago,Married,Full Time
7760938697,2012-10-22,,Durant,Capp,Operations,Logistics,8510468780.0,1689927080.0,1740357466.0,12104572130.0,Individual Contributor,85917,,,1,Male,Caucasian,7/20/1988,Master's degree,On-site,San Francisco,Single,Full Time
7762949035,2014-06-26,,Elwood,Yersin,Marketing,Public Relations,6977809316.0,1329170177.0,4092540016.0,12104572130.0,Individual Contributor,67268,,,1,Male,Caucasian,11/30/1983,Bachelor's degree,Remote,Austin,Single,Full Time
7764109544,2012-08-24,,Pierre,Musgrave,Customer Service,Account Management,1173750454.0,1648188671.0,9657388599.0,12104572130.0,Individual Contributor,52088,,,1,Male,Caucasian,11/19/1988,Bachelor's degree,Remote,Phoenix,Married,Contract
7768971012,2015-11-07,,Cesar,Danielski,Software,Software Development,7073499443.0,5390863100.0,9451957864.0,12104572130.0,Individual Contributor,73544,,,1,Male,Caucasian,4/21/1987,Bachelor's degree,Remote,Austin,Married,Full Time
7773629825,2020-10-28,2021-11-12,Con,Crosfeld,Operations,Logistics,7754473816.0,8495424892.0,12104572130.0,,Team Lead,89476,Voluntary,More flexible benefits,0,Female,Caucasian,8/19/1996,Bachelor's degree,Remote,Jacksonville,Single,Full Time
7774048814,2015-12-30,,Nevin,Scandroot,Administration,Executive Assistants,4837787854.0,2865077277.0,6630511380.0,12104572130.0,Individual Contributor,71464,,,1,Male,Caucasian,12/25/1971,Bachelor's degree,Remote,San Jose,Married,Full Time
7782578956,2016-12-31,2018-10-15,Hobart,Dillingstone,Software,QA,2062979446.0,1097818055.0,9368442131.0,12104572130.0,Individual Contributor,83725,Voluntary,More flexible benefits,0,Male,Asian,6/19/1991,Bachelor's degree,Remote,Fort Worth,Single,Full Time
7785638811,2014-01-03,,Alair,Winkle,Product Development,Product Management,1401239962.0,4754231337.0,12104572130.0,,Team Lead,78468,,,1,Male,Caucasian,4/23/1993,Bachelor's degree,On-site,Dallas,Single,Full Time
7791297743,2017-11-03,2019-11-14,Isador,Farndell,Marketing,Advertising,6637306671.0,8006539791.0,9743222543.0,12104572130.0,Individual Contributor,93427,Voluntary,Better salary,0,Male,Asian,8/3/1983,Bachelor's degree,Remote,New York,Single,Full Time
7791634799,2016-02-24,,Joscelin,Stanbury,Customer Service,Customer Support,4875403673.0,1648188671.0,9657388599.0,12104572130.0,Individual Contributor,71205,,,1,Female,Caucasian,11/3/1998,Bachelor's degree,On-site,San Francisco,Single,Full Time
7793776384,2015-05-26,2017-05-24,Matias,De'Vere - Hunt,Software,Technical Support,978661177.0,9195070758.0,12104572130.0,,Team Lead,108207,Voluntary,More flexible benefits,0,Male,Caucasian,12/12/1976,Bachelor's degree,On-site,Dallas,Married,Full Time
7793998154,2021-02-12,,Dorian,Sleaford,Marketing,Marketing Research,2668671041.0,776913542.0,1949400041.0,12104572130.0,Individual Contributor,71341,,,1,Male,Asian,1/24/1984,Bachelor's degree,Remote,Boston,Single,Full Time
7794706729,2013-03-06,,Rufe,Klimowicz,Sales,Business Development,8370726926.0,1147520789.0,4098218245.0,12104572130.0,Individual Contributor,63072,,,1,Male,Caucasian,12/31/1959,Master's degree,Remote,Philadelphia,Married,Full Time
7795120396,2015-10-24,,Brunhilde,Yeliashev,Software,QA,4744086221.0,6851422667.0,5942974370.0,12104572130.0,Individual Contributor,82124,,,1,Female,Caucasian,7/27/1994,Bachelor's degree,On-site,Los Angeles,Married,Full Time
7796675534,2014-06-04,2015-05-01,Phelia,Meeny,Software,Software Development,5912824385.0,9322200876.0,3159687889.0,12104572130.0,Individual Contributor,99922,Voluntary,More flexible benefits,0,Female,Caucasian,6/15/1991,Master's degree,Remote,Fort Worth,Single,Full Time
7798796779,2014-09-10,,Hetty,MacConnechie,Administration,Facilities,7418810062.0,2840761127.0,5419153998.0,12104572130.0,Individual Contributor,74400,,,1,Female,Caucasian,9/6/1985,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7799349465,2013-02-10,,Kristoforo,Thames,Customer Service,Technical Support,9657388599.0,12104572130.0,,,Manager,62755,,,1,Male,Asian,7/9/2001,Bachelor's degree,Remote,Phoenix,Married,Full Time
7802245761,2019-03-23,2021-09-29,Evyn,Walpole,Software,Software Development,6419439753.0,7319984387.0,6129740252.0,12104572130.0,Individual Contributor,76985,Voluntary,More flexible benefits,0,Male,Caucasian,11/14/1998,Bachelor's degree,Remote,Seattle,Single,Full Time
7804681006,2016-02-24,,Carine,Prantoni,Operations,Project Management,2422532302.0,4521656077.0,8495424892.0,12104572130.0,Individual Contributor,80514,,,1,Female,Caucasian,10/2/1985,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7805946609,2013-09-12,,Cassy,Klain,Marketing,Public Relations,7066567678.0,2282440500.0,1949400041.0,12104572130.0,Individual Contributor,78576,,,1,Female,Caucasian,10/12/1983,Bachelor's degree,Remote,Austin,Single,Full Time
7806297401,2016-09-23,,Lyndsay,Unstead,Product Development,Product Marketing,2196257370.0,6592458020.0,765808111.0,12104572130.0,Individual Contributor,69209,,,1,Female,Caucasian,6/20/1981,Bachelor's degree,Remote,Indianapolis,Married,Full Time
7807789283,2015-12-17,,Alejandrina,Dwyer,HR,Benefits,5322131399.0,1871591752.0,12104572130.0,,Team Lead,74982,,,1,Female,Caucasian,4/23/1985,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7809755260,2019-01-06,,Murdoch,Cicchinelli,Operations,Supply Chain,31934668.0,9490565071.0,1740357466.0,12104572130.0,Individual Contributor,72469,,,1,Male,Hispanic,10/24/1997,Bachelor's degree,On-site,San Francisco,Single,Full Time
7810994336,2018-03-12,,Noelyn,Kleinplac,Product Development,Project Management,2372871770.0,5996672506.0,5207980214.0,12104572130.0,Individual Contributor,74837,,,1,Female,Caucasian,3/18/1995,Bachelor's degree,Remote,Dallas,Single,Full Time
7811257359,2016-02-19,,Gil,Tinsey,Sales,Sales Operations,692526841.0,2231553779.0,1074347333.0,12104572130.0,Individual Contributor,57584,,,1,Male,Hispanic,5/12/2001,Bachelor's degree,Remote,Seattle,Married,Full Time
7812566119,2020-03-19,,Harriette,Gresswood,Finance,Auditing,7660853324.0,9341365400.0,4691268378.0,12104572130.0,Individual Contributor,69266,,,1,Female,Caucasian,7/8/1999,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7813050648,2016-07-23,,Leoline,Reavell,Administration,Facilities,2244503995.0,2865077277.0,5419153998.0,12104572130.0,Individual Contributor,75183,,,1,Female,Caucasian,10/21/1982,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7818430273,2016-10-24,,Jamison,MacCawley,Software,Software Development,4645585274.0,1097818055.0,5254944830.0,12104572130.0,Individual Contributor,87920,,,1,Male,Caucasian,8/23/1982,Bachelor's degree,Remote,San Francisco,Single,Full Time
7820579477,2020-11-11,,Tamera,Kenelin,Sales,Business Development,318067557.0,2174287284.0,4098218245.0,12104572130.0,Individual Contributor,85671,,,1,Female,Caucasian,11/26/1993,Bachelor's degree,On-site,Los Angeles,Married,Full Time
7821990992,2013-08-16,,Julie,Cessford,Operations,Project Management,5194718228.0,5502602745.0,9843016922.0,12104572130.0,Individual Contributor,65139,,,1,Female,Caucasian,2/19/1987,Bachelor's degree,Remote,Washington DC,Single,Full Time
7822792395,2017-11-24,,Starr,Lunney,Marketing,Advertising,2668671041.0,1855812703.0,4092540016.0,12104572130.0,Individual Contributor,87359,,,1,Female,Asian,3/30/1997,Bachelor's degree,Remote,New York,Married,Full Time
7824851135,2015-04-11,,Brandtr,Angrick,Finance,Accounting,6585567406.0,1672001344.0,7504010968.0,12104572130.0,Individual Contributor,64397,,,1,Male,Asian,5/14/1992,Associate's degree,On-site,Los Angeles,Single,Full Time
7827000664,2015-02-13,,Bartie,Cyples,Marketing,Public Relations,3007781589.0,4790098732.0,4092540016.0,12104572130.0,Individual Contributor,80806,,,1,Male,Caucasian,8/29/1981,Bachelor's degree,Remote,Charlotte,Single,Full Time
7831820639,2015-03-31,,Bendix,Teape,Operations,Project Management,6002149461.0,4521656077.0,9843016922.0,12104572130.0,Individual Contributor,73914,,,1,Male,Other,12/20/1997,Bachelor's degree,Remote,Boston,Married,Full Time
7845718899,2020-06-08,,Krysta,Haighton,Software,QA,6638152289.0,642542467.0,259741855.0,12104572130.0,Individual Contributor,93951,,,1,Female,Caucasian,10/10/1999,Bachelor's degree,Remote,Chicago,Single,Full Time
7847079178,2020-10-28,,Marco,Philpots,Product Development,Product Management,7509672865.0,5207980214.0,12104572130.0,,Team Lead,93279,,,1,Male,Caucasian,3/5/1974,Bachelor's degree,Remote,Charlotte,Married,Full Time
7847462097,2013-01-03,2014-11-17,Cyrille,Dumper,Software,Software Development,4971955649.0,642542467.0,226422921.0,12104572130.0,Individual Contributor,106336,Voluntary,Found a better opportunity,0,Male,Asian,12/11/1995,Bachelor's degree,Remote,Austin,Single,Full Time
7850690902,2015-05-24,,Camila,Stockwell,Procurement,Procurement,3058049214.0,8886609535.0,4284772434.0,12104572130.0,Individual Contributor,69429,,,1,Female,Caucasian,1/3/1994,Bachelor's degree,Remote,Philadelphia,Single,Full Time
7858163315,2020-07-03,,Rozelle,Ritchard,Sales,Business Development,1742211818.0,9588662057.0,3142852362.0,12104572130.0,Individual Contributor,71199,,,1,Female,Caucasian,6/4/2001,Master's degree,Remote,Indianapolis,Single,Full Time
7862391428,2020-11-25,,Amil,Entissle,Administration,Executive Assistants,2840761127.0,3373364129.0,12104572130.0,,Team Lead,81337,,,1,Female,Asian,6/22/1987,Bachelor's degree,On-site,San Francisco,Single,Full Time
7862611402,2015-08-20,,Greggory,Purdey,Sales,Account Management,3088206689.0,81223024.0,8057668487.0,12104572130.0,Individual Contributor,66398,,,1,Male,Caucasian,6/14/1986,Bachelor's degree,Remote,Austin,Single,Full Time
7864920193,2021-10-02,,Tris,Mowat,Operations,Supply Chain,5717192834.0,2308855907.0,8488156355.0,12104572130.0,Individual Contributor,60788,,,1,Male,Asian,3/3/1986,Bachelor's degree,Remote,Charlotte,Single,Full Time
7865514872,2021-08-12,,Benedicto,Warsap,Finance,Financial Planning,9453398201.0,2813354026.0,3225775822.0,12104572130.0,Individual Contributor,66296,,,1,Male,African American,7/31/1990,Bachelor's degree,Remote,Houston,Single,Full Time
7866518328,2020-01-17,,Harland,Yurinov,Software,Technical Support,5850774461.0,3232398563.0,2107182373.0,12104572130.0,Individual Contributor,77139,,,1,Male,Caucasian,12/20/1984,Bachelor's degree,Remote,Austin,Single,Full Time
7866627462,2013-09-13,2015-10-15,Loren,Cavanagh,Software,QA,6969442245.0,978661177.0,1327507817.0,12104572130.0,Individual Contributor,99076,Voluntary,Better salary,0,Male,Caucasian,10/9/1998,Bachelor's degree,Remote,Indianapolis,Single,Full Time
7867526343,2019-05-15,,Byran,Poynser,Software,QA,500369130.0,3902693036.0,12104572130.0,,Team Lead,107616,,,1,Male,Caucasian,6/14/1992,Bachelor's degree,Remote,Austin,Single,Full Time
